ProviderName,PublisherName,InvoiceIssuerName,InvoiceId,BillingAccountId,BillingAccountName,BillingAccountType,SubAccountId,SubAccountName,SubAccountType,BillingPeriodStart,BillingPeriodEnd,ChargePeriodStart,ChargePeriodEnd,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,BilledCost,EffectiveCost,ListCost,ContractedCost,ListUnitPrice,ContractedUnitPrice,PricingCategory,PricingQuantity,PricingUnit,PricingCurrency,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,PricingCurrencyListUnitPrice,BillingCurrency,ConsumedQuantity,ConsumedUnit,ServiceName,ServiceCategory,ServiceSubcategory,SkuId,SkuMeter,SkuPriceId,SkuPriceDetails,ResourceId,ResourceName,ResourceType,RegionId,RegionName,AvailabilityZone,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountCategory,CommitmentDiscountType,CommitmentDiscountStatus,CommitmentDiscountQuantity,CommitmentDiscountUnit,CapacityReservationId,CapacityReservationStatus,Tags
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-07T02:00:00Z,2026-05-07T03:00:00Z,Usage,,AmazonEC2 committed usage,Usage-Based,0,0.064032,0.096,0.0864,0.0960000000,0.0864000000,Committed,1,Hours,USD,0.0864000000,0.064032,0.0960000000,USD,1,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-b493b7,Compute,SPRICE-9f5dcf91,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:eu-west-1:100000000001:instance/i-0003354d4673,i-0003354d4673,EC2 Instance,eu-west-1,EU (Ireland),eu-west-1a,arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,ComputeSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,Used,0.064032,USD,,,"{""Environment"":""dev"",""CostCenter"":""cc-2087"",""Owner"":""team-data""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-07T03:00:00Z,2026-05-07T04:00:00Z,Purchase,,"Savings Plan commitment, amortised for the charge period",Recurring,0.064032,0,0.064032,0.064032,1,1,Standard,0.064032,USD,USD,1.0000000000,0,1.0000000000,USD,,,AmazonEC2,Compute,Virtual Machines,SKU-COMMIT-65176b,Commitment,SPRICE-e6af349a,"{""x_PurchaseTerm"":""1yr"",""x_PaymentOption"":""NoUpfront""}",arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,savingsplan-cb16c4d99c82,Savings Plan,eu-west-1,EU (Ireland),,arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,ComputeSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,,0.064032,USD,,,"{""Environment"":""prod"",""CostCenter"":""cc-3110"",""Owner"":""team-payments""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-07T03:00:00Z,2026-05-07T04:00:00Z,Usage,,AmazonEC2 committed usage,Usage-Based,0,0.064032,0.096,0.0864,0.0960000000,0.0864000000,Committed,1,Hours,USD,0.0864000000,0.064032,0.0960000000,USD,1,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-ce136e,Compute,SPRICE-2de63d00,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:eu-west-1:100000000001:instance/i-0004113b24bb,i-0004113b24bb,EC2 Instance,eu-west-1,EU (Ireland),eu-west-1a,arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,ComputeSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,Used,0.064032,USD,,,"{""Environment"":""staging"",""CostCenter"":""cc-3110"",""Owner"":""team-payments""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-07T04:00:00Z,2026-05-07T05:00:00Z,Purchase,,"Savings Plan commitment, amortised for the charge period",Recurring,0.064032,0,0.064032,0.064032,1,1,Standard,0.064032,USD,USD,1.0000000000,0,1.0000000000,USD,,,AmazonEC2,Compute,Virtual Machines,SKU-COMMIT-65176b,Commitment,SPRICE-e6af349a,"{""x_PurchaseTerm"":""1yr"",""x_PaymentOption"":""NoUpfront""}",arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,savingsplan-cb16c4d99c82,Savings Plan,eu-west-1,EU (Ireland),,arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,ComputeSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,,0.064032,USD,,,"{""Environment"":""staging"",""CostCenter"":""cc-3110"",""Owner"":""team-data""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-07T04:00:00Z,2026-05-07T05:00:00Z,Usage,,AmazonEC2 committed usage,Usage-Based,0,0.064032,0.096,0.0864,0.0960000000,0.0864000000,Committed,1,Hours,USD,0.0864000000,0.064032,0.0960000000,USD,1,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-e67251,Compute,SPRICE-81ecf2cd,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:eu-west-1:100000000001:instance/i-0005ddc157ee,i-0005ddc157ee,EC2 Instance,eu-west-1,EU (Ireland),eu-west-1a,arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,ComputeSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,Used,0.064032,USD,,,"{""Environment"":""staging"",""CostCenter"":""cc-2087"",""Owner"":""team-platform""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-07T05:00:00Z,2026-05-07T06:00:00Z,Purchase,,"Savings Plan commitment, amortised for the charge period",Recurring,0.064032,0,0.064032,0.064032,1,1,Standard,0.064032,USD,USD,1.0000000000,0,1.0000000000,USD,,,AmazonEC2,Compute,Virtual Machines,SKU-COMMIT-65176b,Commitment,SPRICE-e6af349a,"{""x_PurchaseTerm"":""1yr"",""x_PaymentOption"":""NoUpfront""}",arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,savingsplan-cb16c4d99c82,Savings Plan,eu-west-1,EU (Ireland),,arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,ComputeSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,,0.064032,USD,,,"{""Environment"":""staging"",""CostCenter"":""cc-1042"",""Owner"":""team-data""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-07T05:00:00Z,2026-05-07T06:00:00Z,Usage,,AmazonEC2 committed usage,Usage-Based,0,0.064032,0.096,0.0864,0.0960000000,0.0864000000,Committed,1,Hours,USD,0.0864000000,0.064032,0.0960000000,USD,1,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-399819,Compute,SPRICE-a1a4fe5b,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:eu-west-1:100000000001:instance/i-000631cfd971,i-000631cfd971,EC2 Instance,eu-west-1,EU (Ireland),eu-west-1a,arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,ComputeSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,Used,0.064032,USD,,,"{""Environment"":""dev"",""CostCenter"":""cc-3110"",""Owner"":""team-data""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-07T06:00:00Z,2026-05-07T07:00:00Z,Purchase,,"Savings Plan commitment, amortised for the charge period",Recurring,0.064032,0,0.064032,0.064032,1,1,Standard,0.064032,USD,USD,1.0000000000,0,1.0000000000,USD,,,AmazonEC2,Compute,Virtual Machines,SKU-COMMIT-65176b,Commitment,SPRICE-e6af349a,"{""x_PurchaseTerm"":""1yr"",""x_PaymentOption"":""NoUpfront""}",arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,savingsplan-cb16c4d99c82,Savings Plan,eu-west-1,EU (Ireland),,arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,ComputeSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,,0.064032,USD,,,"{""Environment"":""staging"",""CostCenter"":""cc-2087"",""Owner"":""team-payments""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-07T06:00:00Z,2026-05-07T07:00:00Z,Usage,,Savings Plan unused commitment,Usage-Based,0,0.064032,0.064032,0.064032,1,1,Committed,0.064032,USD,USD,1.0000000000,0.064032,1.0000000000,USD,,,AmazonEC2,Compute,Virtual Machines,SKU-COMMIT-65176b,Commitment,SPRICE-e6af349a,"{""x_PurchaseTerm"":""1yr"",""x_PaymentOption"":""NoUpfront""}",arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,savingsplan-cb16c4d99c82,Savings Plan,eu-west-1,EU (Ireland),,arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,ComputeSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,Unused,0.064032,USD,,,"{""Environment"":""dev"",""CostCenter"":""cc-3110"",""Owner"":""team-platform""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-07T07:00:00Z,2026-05-07T08:00:00Z,Purchase,,"Savings Plan commitment, amortised for the charge period",Recurring,0.064032,0,0.064032,0.064032,1,1,Standard,0.064032,USD,USD,1.0000000000,0,1.0000000000,USD,,,AmazonEC2,Compute,Virtual Machines,SKU-COMMIT-65176b,Commitment,SPRICE-e6af349a,"{""x_PurchaseTerm"":""1yr"",""x_PaymentOption"":""NoUpfront""}",arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,savingsplan-cb16c4d99c82,Savings Plan,eu-west-1,EU (Ireland),,arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,ComputeSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,,0.064032,USD,,,"{""Environment"":""prod"",""CostCenter"":""cc-1042"",""Owner"":""team-data""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-07T07:00:00Z,2026-05-07T08:00:00Z,Usage,,Savings Plan unused commitment,Usage-Based,0,0.064032,0.064032,0.064032,1,1,Committed,0.064032,USD,USD,1.0000000000,0.064032,1.0000000000,USD,,,AmazonEC2,Compute,Virtual Machines,SKU-COMMIT-65176b,Commitment,SPRICE-e6af349a,"{""x_PurchaseTerm"":""1yr"",""x_PaymentOption"":""NoUpfront""}",arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,savingsplan-cb16c4d99c82,Savings Plan,eu-west-1,EU (Ireland),,arn:aws:savingsplans:eu-west-1::savingsplan/ac5ec4c9a6a7bf20,ComputeSavingsPlan-1yr-NoUpfront,Spend,Savings Plan,Unused,0.064032,USD,,,"{""Environment"":""dev"",""CostCenter"":""cc-3110"",""Owner"":""team-platform""}"
AWS,AWS,AWS,INV-2026-05-0002,100000000002,ExampleCorp Secondary Payer,Payer Account,200000000014,sandbox-dev,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-22T00:00:00Z,2026-05-23T00:00:00Z,Usage,,DynamoDB on-demand write requests,Usage-Based,0.55302531483202,0.55302531483202,0.61449492868728,0.55302531483202,0.0000012216,0.0000010994,Standard,503024.6633,Requests,USD,0.0000010994,0.55302531483202,0.0000012216,USD,503024.6633,Requests,AmazonDynamoDB,Databases,NoSQL Databases,SKU-AMAZON-9114d4,Database,SPRICE-2e1802de,"{""x_CapacityMode"":""On-Demand""}",arn:aws:dynamodb:eu-west-1:100000000002:table/table-c1ba860b8690,table-c1ba860b8690,DynamoDB Table,eu-west-1,EU (Ireland),,,,,,,,,,,"{""Environment"":""staging"",""CostCenter"":""cc-3110"",""Owner"":""team-data""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000014,sandbox-dev,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-23T00:00:00Z,2026-05-24T00:00:00Z,Usage,,Glue ETL job run,Usage-Based,58.4264974563849,58.4264974563849,64.91833050226026,58.4264974563849,0.4476440883,0.4028796795,Standard,145.0222,DPU-Hours,USD,0.4028796795,58.4264974563849,0.4476440883,USD,145.0222,DPU-Hours,AWSGlue,Analytics,Data Processing,SKU-AWSGLU-244ada,Data Processing,SPRICE-603d9d3e,"{""x_WorkerType"":""G.1X""}",arn:aws:e:us-east-1:100000000001:job/job-50b8ed29e980,job-50b8ed29e980,Glue Job,us-east-1,US East (N. Virginia),,,,,,,,,,,"{""Environment"":""staging"",""CostCenter"":""cc-1042"",""Owner"":""team-payments""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-24T00:00:00Z,2026-05-25T00:00:00Z,Tax,,Tax for AmazonS3,One-Time,42.136549,42.136549,42.136549,42.136549,,,,,,,,,,USD,,,AmazonS3,Storage,Object Storage,,,,,,,,,,,,,,,,,,,,"{""Environment"":""staging"",""CostCenter"":""cc-3110"",""Owner"":""team-payments""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-07T20:00:00Z,2026-05-07T21:00:00Z,Usage,,Linux on-demand m6i.large,Usage-Based,0.0863450009,0.0863450009,0.0959388899,0.0863450009,0.0959388899,0.0863450009,Standard,1.0000,Hours,USD,0.0863450009,0.0863450009,0.0959388899,USD,1.0000,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-c0b05c,Compute,SPRICE-4e0ab649,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:us-west-2:100000000001:instance/i-0257b456a091,i-0257b456a091,EC2 Instance,us-west-2,US West (Oregon),us-west-2a,,,,,,,,,,"{""Environment"":""prod"",""CostCenter"":""cc-3110"",""Owner"":""team-platform""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000012,staging-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-26T00:00:00Z,2026-05-27T00:00:00Z,Usage,,Custom metrics,Usage-Based,25.3397445108752,25.3397445108752,28.15527167976334,25.3397445108752,0.3087857689,0.2779071920,Standard,91.1806,Metrics,USD,0.2779071920,25.3397445108752,0.3087857689,USD,91.1806,Metrics,AmazonCloudWatch,Management and Governance,Observability,SKU-AMAZON-26b52d,Monitoring,SPRICE-63df6bf0,"{""x_MetricType"":""Custom""}",arn:aws:cloudwatch:eu-west-1:100000000001:metric/metric-98888c53eeb3,metric-98888c53eeb3,Metric,eu-west-1,EU (Ireland),,,,,,,,,,,"{""Environment"":""prod"",""CostCenter"":""cc-2087"",""Owner"":""team-data""}"
AWS,AWS,AWS,INV-2026-05-0002,100000000002,ExampleCorp Secondary Payer,Payer Account,200000000014,sandbox-dev,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-27T00:00:00Z,2026-05-28T00:00:00Z,Usage,,Custom metrics,Usage-Based,43.8352322500882,43.8352322500882,48.7058136041912,43.8352322500882,0.3084540104,0.2776086094,Standard,157.9030,Metrics,USD,0.2776086094,43.8352322500882,0.3084540104,USD,157.9030,Metrics,AmazonCloudWatch,Management and Governance,Observability,SKU-AMAZON-65a01c,Monitoring,SPRICE-cb76b74f,"{""x_MetricType"":""Custom""}",arn:aws:cloudwatch:us-east-1:100000000002:metric/metric-867b5daea75e,metric-867b5daea75e,Metric,us-east-1,US East (N. Virginia),,,,,,,,,,,"{""Environment"":""dev"",""CostCenter"":""cc-1042"",""Owner"":""team-payments""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000013,data-analytics,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-28T00:00:00Z,2026-05-29T00:00:00Z,Usage,,Custom metrics,Usage-Based,12.38236045092125,12.38236045092125,13.75817827830025,12.38236045092125,0.3050424761,0.2745382285,Standard,45.1025,Metrics,USD,0.2745382285,12.38236045092125,0.3050424761,USD,45.1025,Metrics,AmazonCloudWatch,Management and Governance,Observability,SKU-AMAZON-f54c9e,Monitoring,SPRICE-c6ee0a6c,"{""x_MetricType"":""Custom""}",arn:aws:cloudwatch:us-west-2:100000000001:metric/metric-e833509eea81,metric-e833509eea81,Metric,us-west-2,US West (Oregon),,,,,,,,,,,"{""Environment"":""prod"",""CostCenter"":""cc-2087"",""Owner"":""team-data""}"
AWS,AWS,AWS,INV-2026-05-0002,100000000002,ExampleCorp Secondary Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T00:00:00Z,2026-05-02T00:00:00Z,Usage,,Glue ETL job run,Usage-Based,48.81304273683071,48.81304273683071,54.23671414650194,48.81304273683071,0.4357269034,0.3921542131,Standard,124.4741,DPU-Hours,USD,0.3921542131,48.81304273683071,0.4357269034,USD,124.4741,DPU-Hours,AWSGlue,Analytics,Data Processing,SKU-AWSGLU-c89918,Data Processing,SPRICE-b4f765ce,"{""x_WorkerType"":""G.1X""}",arn:aws:e:eu-west-1:100000000002:job/job-791e06d40260,job-791e06d40260,Glue Job,eu-west-1,EU (Ireland),,,,,,,,,,,"{""Environment"":""prod"",""CostCenter"":""cc-3110"",""Owner"":""team-platform""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-02T00:00:00Z,2026-05-03T00:00:00Z,Usage,,Glue ETL job run,Usage-Based,31.59694476601824,31.59694476601824,35.10771640395894,31.59694476601824,0.4289809653,0.3860828688,Standard,81.8398,DPU-Hours,EUR,0.3551962393,29.0691891847367808,0.3946624881,USD,81.8398,DPU-Hours,AWSGlue,Analytics,Data Processing,SKU-AWSGLU-876374,Data Processing,SPRICE-bc52698f,"{""x_WorkerType"":""G.1X""}",arn:aws:e:eu-west-1:100000000001:job/job-1d1faf7e2e4e,job-1d1faf7e2e4e,Glue Job,eu-west-1,EU (Ireland),,,,,,,,,,,"{""Environment"":""staging"",""CostCenter"":""cc-2087"",""Owner"":""team-data""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-03T00:00:00Z,2026-05-04T00:00:00Z,Usage,,Glue ETL job run,Usage-Based,59.96032819888164,59.96032819888164,66.62258689277378,59.96032819888164,0.4331052407,0.3897947166,Standard,153.8254,DPU-Hours,EUR,0.3586111393,55.1635019429711088,0.3984568214,USD,153.8254,DPU-Hours,AWSGlue,Analytics,Data Processing,SKU-AWSGLU-60f0be,Data Processing,SPRICE-ff672706,"{""x_WorkerType"":""G.1X""}",arn:aws:e:us-west-2:100000000001:job/job-7afa6bae68e2,job-7afa6bae68e2,Glue Job,us-west-2,US West (Oregon),,,,,,,,,,,"{""Environment"":""prod"",""CostCenter"":""cc-2087"",""Owner"":""team-platform""}"
AWS,AWS,AWS,INV-2026-05-0002,100000000002,ExampleCorp Secondary Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-04T00:00:00Z,2026-05-05T00:00:00Z,Usage,,Custom metrics,Usage-Based,41.10123167060401,41.10123167060401,45.66803518122205,41.10123167060401,0.3042845885,0.2738561297,Standard,150.0833,Metrics,USD,0.2738561297,41.10123167060401,0.3042845885,USD,150.0833,Metrics,AmazonCloudWatch,Management and Governance,Observability,SKU-AMAZON-c043b5,Monitoring,SPRICE-54aab793,"{""x_MetricType"":""Custom""}",arn:aws:cloudwatch:ap-southeast-1:100000000002:metric/metric-e5e8d62f35b3,metric-e5e8d62f35b3,Metric,ap-southeast-1,Asia Pacific (Singapore),,,,,,,,,,,"{""Environment"":""dev"",""CostCenter"":""cc-3110"",""Owner"":""team-platform""}"
AWS,AWS,AWS,INV-2026-05-0002,100000000002,ExampleCorp Secondary Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-08T04:00:00Z,2026-05-08T05:00:00Z,Usage,,Linux on-demand m6i.large,Usage-Based,0.0878422048,0.0878422048,0.0976024498,0.0878422048,0.0976024498,0.0878422048,Standard,1.0000,Hours,USD,0.0878422048,0.0878422048,0.0976024498,USD,1.0000,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-831ad4,Compute,SPRICE-a03facd4,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:ap-southeast-1:100000000002:instance/i-2406d02adbcf,i-2406d02adbcf,EC2 Instance,ap-southeast-1,Asia Pacific (Singapore),ap-southeast-1b,,,,,,,,,,"{""Environment"":""dev"",""CostCenter"":""cc-1042"",""Owner"":""team-data""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-08T05:00:00Z,2026-05-08T06:00:00Z,Usage,,Linux on-demand m6i.large,Usage-Based,0.0879288625,0.0879288625,0.0976987361,0.0879288625,0.0976987361,0.0879288625,Standard,1.0000,Hours,USD,0.0879288625,0.0879288625,0.0976987361,USD,1.0000,Hours,AmazonEC2,Compute,Virtual Machines,SKU-AMAZON-5fbcbd,Compute,SPRICE-8cfd2e47,"{""InstanceType"":""m6i.large"",""InstanceSeries"":""M6i"",""CoreCount"":2,""MemorySize"":8,""OperatingSystem"":""Linux"",""x_Tenancy"":""Shared""}",arn:aws:ec2:us-east-1:100000000001:instance/i-484ca145c99d,i-484ca145c99d,EC2 Instance,us-east-1,US East (N. Virginia),us-east-1b,,,,,,,,,,"{""Environment"":""prod"",""CostCenter"":""cc-1042"",""Owner"":""team-data""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000011,prod-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-07T00:00:00Z,2026-05-08T00:00:00Z,Usage,,NAT gateway data processed,Usage-Based,19.42145071696205,19.42145071696205,21.57938969604976,19.42145071696205,0.0455130128,0.0409617115,Standard,474.1367,GB,USD,0.0409617115,19.42145071696205,0.0455130128,USD,474.1367,GB,AmazonVPC,Networking,Network Connectivity,SKU-AMAZON-13dea6,Data Transfer,SPRICE-179e3e35,"{""x_TransferType"":""InterAZ""}",arn:aws:vpc:ap-southeast-1:100000000001:natgateway/nat-1c500245b546,nat-1c500245b546,NAT Gateway,ap-southeast-1,Asia Pacific (Singapore),,,,,,,,,,,"{""Environment"":""dev"",""CostCenter"":""cc-1042"",""Owner"":""team-platform""}"
AWS,AWS,AWS,INV-2026-05-0001,100000000001,ExampleCorp Master Payer,Payer Account,200000000013,data-analytics,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-08T00:00:00Z,2026-05-09T00:00:00Z,Usage,,DynamoDB on-demand write requests,Usage-Based,0.41378286135724,0.41378286135724,0.45974243278536,0.41378286135724,0.0000012534,0.0000011281,Standard,366796.2604,Requests,USD,0.0000011281,0.41378286135724,0.0000012534,USD,366796.2604,Requests,AmazonDynamoDB,Databases,NoSQL Databases,SKU-AMAZON-d1ce27,Database,SPRICE-9506caa8,"{""x_CapacityMode"":""On-Demand""}",arn:aws:dynamodb:eu-west-1:100000000001:table/table-397f0caf774a,table-397f0caf774a,DynamoDB Table,eu-west-1,EU (Ireland),,,,,,,,,,,"{""Environment"":""staging"",""CostCenter"":""cc-3110"",""Owner"":""team-data""}"
AWS,AWS,AWS,INV-2026-05-0002,100000000002,ExampleCorp Secondary Payer,Payer Account,200000000012,staging-platform,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-09T00:00:00Z,2026-05-10T00:00:00Z,Usage,,Custom metrics,Usage-Based,11.66386722819274,11.66386722819274,12.95985247672464,11.66386722819274,0.3015897048,0.2714307343,Standard,42.9718,Metrics,USD,0.2714307343,11.66386722819274,0.3015897048,USD,42.9718,Metrics,AmazonCloudWatch,Management and Governance,Observability,SKU-AMAZON-7e61c5,Monitoring,SPRICE-3f63a7e7,"{""x_MetricType"":""Custom""}",arn:aws:cloudwatch:us-east-1:100000000002:metric/metric-6cc42aa63be5,metric-6cc42aa63be5,Metric,us-east-1,US East (N. Virginia),,,,,,,,,,,"{""Environment"":""dev"",""CostCenter"":""cc-1042"",""Owner"":""team-data""}"
AWS,AWS,AWS,INV-2026-05-0002,100000000002,ExampleCorp Secondary Payer,Payer Account,200000000014,sandbox-dev,Linked Account,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-08T09:00:00Z,2026-05-08T10:00:00Z,Usage,,Lambda function duration,Usage-Based,26.557393606616,26.557393606616,29.508134503734,26.557393606616,0.0000162684,0.0000146416,Standard,1813831.3850,GB-Seconds,USD,0.0000146416,26.557393606616,0.0000162684,USD,1813831.3850,GB-Seconds,AWSLambda,Compute,Serverless Compute,SKU-AWSLAM-d55d74,Compute,SPRICE-5c7e0bac,"{""x_Runtime"":""python3.12"",""x_Architecture"":""arm64""}",arn:aws:bda:ap-southeast-1:100000000002:function/fn-a2cc975361b6,fn-a2cc975361b6,Lambda Function,ap-southeast-1,Asia Pacific (Singapore),,,,,,,,,,,"{""Environment"":""prod"",""CostCenter"":""cc-3110"",""Owner"":""team-platform""}"
