ProviderName,PublisherName,ServiceProviderName,HostProviderName,InvoiceIssuerName,InvoiceId,BillingAccountId,BillingAccountName,BillingAccountType,SubAccountId,SubAccountName,SubAccountType,BillingPeriodStart,BillingPeriodEnd,ChargePeriodStart,ChargePeriodEnd,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,BilledCost,EffectiveCost,ListCost,ContractedCost,ListUnitPrice,ContractedUnitPrice,PricingCategory,PricingQuantity,PricingUnit,PricingCurrency,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,PricingCurrencyListUnitPrice,BillingCurrency,ConsumedQuantity,ConsumedUnit,ServiceName,ServiceCategory,ServiceSubcategory,SkuId,SkuMeter,SkuPriceId,SkuPriceDetails,ResourceId,ResourceName,ResourceType,RegionId,RegionName,AvailabilityZone,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountCategory,CommitmentDiscountType,CommitmentDiscountStatus,CommitmentDiscountQuantity,CommitmentDiscountUnit,ContractApplied,CapacityReservationId,CapacityReservationStatus,AllocatedMethodId,AllocatedMethodDetails,AllocatedResourceId,AllocatedResourceName,AllocatedTags,Tags
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-staging-552831,staging-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-03T14:00:00Z,2026-05-03T15:00:00Z,Tax,,Synthetic tax 10% on usage record 63: Compute Engine,One-Time,0.0134,0.0134,0.0134,0.0134,,,,,,EUR,,0.012328,,USD,,,Compute Engine,Compute,Virtual Machines,,,,,,,,,,,,,,,,,,,,,,,,,,"{""environment"":""prod"",""cost-center"":""cc-3110"",""owner"":""team-payments""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-A7B8C9,11C2D3-E4F506-A7B8C9,ExampleCorp Billing - Secondary,Billing Account,examplecorp-data-739104,data-analytics,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-03T18:00:00Z,2026-05-03T19:00:00Z,Usage,,GKE node pool hours,Usage-Based,0.1206,0.1206,0.134,0.1206,0.1340000000,0.1206000000,Standard,1.0000,Hours,USD,0.1206000000,0.1206,0.1340000000,USD,1.0000,Hours,Google Kubernetes Engine,Compute,Containers,SKU-744da1150ba9d05a7d420696,Compute,SPRICE-b339cc568228180dd7e687e6,"{""InstanceType"":""e2-standard-4"",""CoreCount"":4,""MemorySize"":16,""x_NodePool"":""default""}",//container.googleapis.com/projects/examplecorp-data-739104/clusters/gke-a6733600,gke-a6733600,GKE Cluster,us-east1,South Carolina,,,,,,,,,"{""Elements"":[{""ContractId"":""CONTRACT-GCC-2026-0001"",""ContractCommitmentId"":""CC-GCC-SPEND-0001"",""ContractCommitmentAppliedCost"":0.12060000000000}]}",,,,,,,,"{""environment"":""dev"",""cost-center"":""cc-2087"",""owner"":""team-payments""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-prod-481627,prod-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-03T19:00:00Z,2026-05-03T20:00:00Z,Usage,,e2-standard-4 running,Usage-Based,0.134,0.134,0.134,0.134,0.1340000000,0.1340000000,Standard,1.0000,Hours,USD,0.1340000000,0.134,0.1340000000,USD,1.0000,Hours,Compute Engine,Compute,Virtual Machines,SKU-1badc439797b2cd5d91eaa22,Compute,SPRICE-0e8670e23a7f9352bf5b81bc,"{""InstanceType"":""e2-standard-4"",""InstanceSeries"":""E2"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Preemptible"":""false""}",//compute.googleapis.com/projects/examplecorp-prod-481627/instances/instance-50f37826,instance-50f37826,Compute Instance,europe-west1,Belgium,europe-west1-b,,,,,,,,,,,,,,,,"{""environment"":""prod"",""cost-center"":""cc-2087"",""owner"":""team-data""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-A7B8C9,11C2D3-E4F506-A7B8C9,ExampleCorp Billing - Secondary,Billing Account,examplecorp-prod-481627,prod-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-03T20:00:00Z,2026-05-03T21:00:00Z,Usage,,Function execution duration,Usage-Based,7.97399457225,7.97399457225,7.97399457225,7.97399457225,0.0000025000,0.0000025000,Standard,3189597.8289,GB-Seconds,USD,0.0000025000,7.97399457225,0.0000025000,USD,3189597.8289,GB-Seconds,Cloud Functions,Compute,Serverless Compute,SKU-695ae4ac3664791d99311a2f,Compute,SPRICE-1660dde73d1cd143caedc47c,"{""x_Runtime"":""python312"",""x_Generation"":""gen2""}",//cloudfunctions.googleapis.com/projects/examplecorp-prod-481627/functions/fn-02f281f4,fn-02f281f4,Cloud Function,us-central1,Iowa,,,,,,,,,,,,,,,,,"{""environment"":""staging"",""cost-center"":""cc-2087"",""owner"":""team-platform""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-prod-481627,prod-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-03T21:00:00Z,2026-05-03T22:00:00Z,Usage,,e2-standard-4 running,Usage-Based,0.134,0.134,0.134,0.134,0.1340000000,0.1340000000,Standard,1.0000,Hours,USD,0.1340000000,0.134,0.1340000000,USD,1.0000,Hours,Compute Engine,Compute,Virtual Machines,SKU-c7f294f3dc4904208c787632,Compute,SPRICE-c8c1784c237a87edf1c3647d,"{""InstanceType"":""e2-standard-4"",""InstanceSeries"":""E2"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Preemptible"":""false""}",//compute.googleapis.com/projects/examplecorp-prod-481627/instances/instance-42d7039b,instance-42d7039b,Compute Instance,us-east1,South Carolina,us-east1-c,,,,,,,,,,,,,,,,"{""environment"":""staging"",""cost-center"":""cc-1042"",""owner"":""team-data""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-A7B8C9,11C2D3-E4F506-A7B8C9,ExampleCorp Billing - Secondary,Billing Account,examplecorp-prod-481627,prod-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T18:00:00Z,2026-05-01T19:00:00Z,Tax,,Synthetic tax 10% on usage record 19: Google Kubernetes Engine,One-Time,0.0134,0.0134,0.0134,0.0134,,,,,,USD,,0.0134,,USD,,,Google Kubernetes Engine,Compute,Containers,,,,,,,,,,,,,,,,,,,,,,,,,,"{""environment"":""prod"",""cost-center"":""cc-3110"",""owner"":""team-payments""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-sandbox-160942,sandbox-dev,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T14:00:00Z,2026-05-01T15:00:00Z,Tax,,Synthetic tax 10% on usage record 15: Cloud Run,One-Time,0.82751299008,0.82751299008,0.82751299008,0.82751299008,,,,,,USD,,0.82751299008,,USD,,,Cloud Run,Compute,Serverless Compute,,,,,,,,,,,,,,,,,,,,,,,,,,"{""environment"":""prod"",""cost-center"":""cc-3110"",""owner"":""team-payments""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-A7B8C9,11C2D3-E4F506-A7B8C9,ExampleCorp Billing - Secondary,Billing Account,examplecorp-staging-552831,staging-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-17T00:00:00Z,2026-05-18T00:00:00Z,Usage,,On-demand query analysis,Usage-Based,261.100625,261.100625,261.100625,261.100625,6.2500000000,6.2500000000,Standard,41.7761,TiB,EUR,5.7500000000,240.212575,5.7500000000,USD,41.7761,TiB,BigQuery,Databases,Data Warehouses,SKU-ef2de98156d58b386f8bea8e,Analysis,SPRICE-35af7048e6904e6d4661d3db,"{""x_Edition"":""OnDemand""}",//bigquery.googleapis.com/projects/examplecorp-staging-552831/datasets/ds_1bd961fc,ds_1bd961fc,BigQuery Dataset,us-east1,South Carolina,,,,,,,,,,,,,,,,,"{""environment"":""staging"",""cost-center"":""cc-3110"",""owner"":""team-payments""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-sandbox-160942,sandbox-dev,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-04T01:00:00Z,2026-05-04T02:00:00Z,Usage,,Function execution duration,Usage-Based,5.6250389349,5.6250389349,6.250043261,5.6250389349,0.0000025000,0.0000022500,Standard,2500017.3044,GB-Seconds,USD,0.0000022500,5.6250389349,0.0000025000,USD,2500017.3044,GB-Seconds,Cloud Functions,Compute,Serverless Compute,SKU-eb71d7502d67eb15645ae724,Compute,SPRICE-29314eddd725ec87d1767584,"{""x_Runtime"":""python312"",""x_Generation"":""gen2""}",//cloudfunctions.googleapis.com/projects/examplecorp-sandbox-160942/functions/fn-deb47de8,fn-deb47de8,Cloud Function,asia-southeast1,Singapore,,,,,,,,,"{""Elements"":[{""ContractId"":""CONTRACT-GCC-2026-0001"",""ContractCommitmentId"":""CC-GCC-SPEND-0001"",""ContractCommitmentAppliedCost"":5.62503893490000}]}",,,,,,,,"{""environment"":""staging"",""cost-center"":""cc-3110"",""owner"":""team-payments""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-staging-552831,staging-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-19T00:00:00Z,2026-05-20T00:00:00Z,Usage,,On-demand query analysis,Usage-Based,264.7501875,264.7501875,294.166875,264.7501875,6.2500000000,5.6250000000,Standard,47.0667,TiB,USD,5.6250000000,264.7501875,6.2500000000,USD,47.0667,TiB,BigQuery,Databases,Data Warehouses,SKU-ef2de98156d58b386f8bea8e,Analysis,SPRICE-257832ee3981a8cf8c2b0ca4,"{""x_Edition"":""OnDemand""}",//bigquery.googleapis.com/projects/examplecorp-staging-552831/datasets/ds_5c845419,ds_5c845419,BigQuery Dataset,us-east1,South Carolina,,,,,,,,,"{""Elements"":[{""ContractId"":""CONTRACT-GCC-2026-0001"",""ContractCommitmentId"":""CC-GCC-SPEND-0001"",""ContractCommitmentAppliedCost"":264.75018750000000}]}",,,,,,,,"{""environment"":""dev"",""cost-center"":""cc-1042"",""owner"":""team-platform""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-A7B8C9,11C2D3-E4F506-A7B8C9,ExampleCorp Billing - Secondary,Billing Account,examplecorp-sandbox-160942,sandbox-dev,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-04T03:00:00Z,2026-05-04T04:00:00Z,Usage,,Shared Compute Engine host cost allocated to workload,Usage-Based,0.085961,0.085961,0.085961,0.085961,0.1340000000,0.1340000000,Standard,0.6415,Hours,USD,0.1340000000,0.085961,0.1340000000,USD,0.6415,Hours,Compute Engine,Compute,Virtual Machines,SKU-161f822522a7bfba73514603,Compute,SPRICE-595a86198276ef2dbadddea2,"{""InstanceType"":""e2-standard-4"",""InstanceSeries"":""E2"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Preemptible"":""false""}",//compute.googleapis.com/projects/examplecorp-sandbox-160942/instances/shared-host-b504dbf4,shared-host-b504dbf4,Compute Instance,us-central1,Iowa,us-central1-a,,,,,,,,,,,split-weighted,"{""Elements"":[{""AllocatedRatio"":1,""UsageUnit"":""Hours"",""UsageQuantity"":0.6415,""x_Strategy"":""Weighted"",""x_Basis"":""MemoryBytes""}]}",//container.googleapis.com/projects/examplecorp-sandbox-160942/clusters/gke-902e3b/workloads/checkout,workload-checkout,"{""workload"":""checkout"",""cost-center"":""cc-1042""}","{""environment"":""dev"",""cost-center"":""cc-2087"",""owner"":""team-platform""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-staging-552831,staging-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-19T00:00:00Z,2026-05-20T00:00:00Z,Tax,,Synthetic tax 10% on usage record 75: BigQuery,One-Time,26.47501875,26.47501875,29.4166875,26.47501875,,,,,,USD,,26.47501875,,USD,,,BigQuery,Databases,Data Warehouses,,,,,,,,,,,,,,,,,,,,,,,,,,"{""environment"":""dev"",""cost-center"":""cc-1042"",""owner"":""team-platform""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-staging-552831,staging-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-04T05:00:00Z,2026-05-04T06:00:00Z,Usage,,GKE node pool hours,Usage-Based,0.1206,0.1206,0.134,0.1206,0.1340000000,0.1206000000,Standard,1.0000,Hours,USD,0.1206000000,0.1206,0.1340000000,USD,1.0000,Hours,Google Kubernetes Engine,Compute,Containers,SKU-744da1150ba9d05a7d420696,Compute,SPRICE-b339cc568228180dd7e687e6,"{""InstanceType"":""e2-standard-4"",""CoreCount"":4,""MemorySize"":16,""x_NodePool"":""default""}",//container.googleapis.com/projects/examplecorp-staging-552831/clusters/gke-875e5e7f,gke-875e5e7f,GKE Cluster,us-east1,South Carolina,,,,,,,,,"{""Elements"":[{""ContractId"":""CONTRACT-GCC-2026-0001"",""ContractCommitmentId"":""CC-GCC-SPEND-0001"",""ContractCommitmentAppliedCost"":0.12060000000000}]}",,,,,,,,"{""environment"":""staging"",""cost-center"":""cc-3110"",""owner"":""team-payments""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-A7B8C9,11C2D3-E4F506-A7B8C9,ExampleCorp Billing - Secondary,Billing Account,examplecorp-data-739104,data-analytics,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-23T00:00:00Z,2026-05-24T00:00:00Z,Usage,,Monitoring data ingested,Usage-Based,2.91873078,2.91873078,3.2430342,2.91873078,0.2580000000,0.2322000000,Standard,12.5699,MiB,USD,0.2322000000,2.91873078,0.2580000000,USD,12.5699,MiB,Cloud Monitoring,Management and Governance,Observability,SKU-73cb6d01edef8d38d97bb589,Monitoring,SPRICE-d59530bdf3a44cc1ae1d78ff,"{""x_DataType"":""Metrics""}",//monitoring.googleapis.com/projects/examplecorp-data-739104/metricsScopes/mon-1bc7650b,mon-1bc7650b,Monitoring Workspace,asia-southeast1,Singapore,,,,,,,,,"{""Elements"":[{""ContractId"":""CONTRACT-GCC-2026-0001"",""ContractCommitmentId"":""CC-GCC-SPEND-0001"",""ContractCommitmentAppliedCost"":2.91873078000000}]}",,,,,,,,"{""environment"":""staging"",""cost-center"":""cc-1042"",""owner"":""team-payments""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-A7B8C9,11C2D3-E4F506-A7B8C9,ExampleCorp Billing - Secondary,Billing Account,examplecorp-data-739104,data-analytics,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-04T07:00:00Z,2026-05-04T08:00:00Z,Usage,,GKE node pool hours,Usage-Based,0.1206,0.1206,0.134,0.1206,0.1340000000,0.1206000000,Standard,1.0000,Hours,USD,0.1206000000,0.1206,0.1340000000,USD,1.0000,Hours,Google Kubernetes Engine,Compute,Containers,SKU-95bb96cc0ee68cb652bab2e4,Compute,SPRICE-f0da7e1b00708ea0f5356a96,"{""InstanceType"":""e2-standard-4"",""CoreCount"":4,""MemorySize"":16,""x_NodePool"":""default""}",//container.googleapis.com/projects/examplecorp-data-739104/clusters/gke-64ccc526,gke-64ccc526,GKE Cluster,europe-west1,Belgium,,,,,,,,,"{""Elements"":[{""ContractId"":""CONTRACT-GCC-2026-0001"",""ContractCommitmentId"":""CC-GCC-SPEND-0001"",""ContractCommitmentAppliedCost"":0.12060000000000}]}",,,,,,,,"{""environment"":""prod"",""cost-center"":""cc-2087"",""owner"":""team-payments""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-data-739104,data-analytics,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-04T08:00:00Z,2026-05-04T09:00:00Z,Usage,,Shared Compute Engine host cost allocated to workload,Usage-Based,0.0546854,0.0546854,0.0546854,0.0546854,0.1340000000,0.1340000000,Standard,0.4081,Hours,USD,0.1340000000,0.0546854,0.1340000000,USD,0.4081,Hours,Compute Engine,Compute,Virtual Machines,SKU-1f3d031b6a456d700dc64bbb,Compute,SPRICE-d8c574633874898080639a0f,"{""InstanceType"":""e2-standard-4"",""InstanceSeries"":""E2"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Preemptible"":""false""}",//compute.googleapis.com/projects/examplecorp-data-739104/instances/shared-host-ffab2c3c,shared-host-ffab2c3c,Compute Instance,asia-southeast1,Singapore,asia-southeast1-a,,,,,,,,,,,split-even,"{""Elements"":[{""AllocatedRatio"":1,""UsageUnit"":""Hours"",""UsageQuantity"":0.4081,""x_Strategy"":""Even"",""x_Basis"":""Workloads""}]}",//container.googleapis.com/projects/examplecorp-data-739104/clusters/gke-907ba1/workloads/billing,workload-billing,"{""workload"":""billing"",""cost-center"":""cc-3110""}","{""environment"":""dev"",""cost-center"":""cc-1042"",""owner"":""team-data""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-A7B8C9,11C2D3-E4F506-A7B8C9,ExampleCorp Billing - Secondary,Billing Account,examplecorp-data-739104,data-analytics,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-04T09:00:00Z,2026-05-04T10:00:00Z,Usage,,Shared Compute Engine host cost allocated to workload,Usage-Based,0.1135918,0.1135918,0.1135918,0.1135918,0.1340000000,0.1340000000,Standard,0.8477,Hours,USD,0.1340000000,0.1135918,0.1340000000,USD,0.8477,Hours,Compute Engine,Compute,Virtual Machines,SKU-161f822522a7bfba73514603,Compute,SPRICE-595a86198276ef2dbadddea2,"{""InstanceType"":""e2-standard-4"",""InstanceSeries"":""E2"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Preemptible"":""false""}",//compute.googleapis.com/projects/examplecorp-data-739104/instances/shared-host-795f8f06,shared-host-795f8f06,Compute Instance,us-central1,Iowa,us-central1-b,,,,,,,,,,,split-weighted,"{""Elements"":[{""AllocatedRatio"":1,""UsageUnit"":""Hours"",""UsageQuantity"":0.8477,""x_Strategy"":""Weighted"",""x_Basis"":""MemoryBytes""}]}",//container.googleapis.com/projects/examplecorp-data-739104/clusters/gke-e9b5b5/workloads/ingestion,workload-ingestion,"{""workload"":""ingestion"",""cost-center"":""cc-1042""}","{""environment"":""dev"",""cost-center"":""cc-2087"",""owner"":""team-data""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-data-739104,data-analytics,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-04T10:00:00Z,2026-05-04T11:00:00Z,Usage,,Shared Compute Engine host cost allocated to workload,Usage-Based,0.1289482,0.1289482,0.1289482,0.1289482,0.1340000000,0.1340000000,Standard,0.9623,Hours,USD,0.1340000000,0.1289482,0.1340000000,USD,0.9623,Hours,Compute Engine,Compute,Virtual Machines,SKU-c7f294f3dc4904208c787632,Compute,SPRICE-c8c1784c237a87edf1c3647d,"{""InstanceType"":""e2-standard-4"",""InstanceSeries"":""E2"",""CoreCount"":4,""MemorySize"":16,""OperatingSystem"":""Linux"",""x_Preemptible"":""false""}",//compute.googleapis.com/projects/examplecorp-data-739104/instances/shared-host-11c0a3de,shared-host-11c0a3de,Compute Instance,us-east1,South Carolina,us-east1-b,,,,,,,,,,,split-proportional,"{""Elements"":[{""AllocatedRatio"":1,""UsageUnit"":""Hours"",""UsageQuantity"":0.9623,""x_Strategy"":""Proportional"",""x_Basis"":""vCPUSeconds""}]}",//container.googleapis.com/projects/examplecorp-data-739104/clusters/gke-e08687/workloads/analytics,workload-analytics,"{""workload"":""analytics"",""cost-center"":""cc-1042""}","{""environment"":""prod"",""cost-center"":""cc-2087"",""owner"":""team-platform""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-A7B8C9,11C2D3-E4F506-A7B8C9,ExampleCorp Billing - Secondary,Billing Account,examplecorp-staging-552831,staging-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-04T11:00:00Z,2026-05-04T12:00:00Z,Usage,,Cloud SQL custom 4 vCPU,Usage-Based,0.2,0.2,0.2,0.2,0.2000000000,0.2000000000,Standard,1.0000,Hours,USD,0.2000000000,0.2,0.2000000000,USD,1.0000,Hours,Cloud SQL,Databases,Relational Databases,SKU-d90356e2a5d22b807727c289,Database,SPRICE-dedc6d4fdfe1a8a6142b961a,"{""InstanceType"":""db-custom-4-16384"",""CoreCount"":4,""MemorySize"":16,""x_Engine"":""PostgreSQL""}",//sqladmin.googleapis.com/projects/examplecorp-staging-552831/instances/sql-d1f36302,sql-d1f36302,Cloud SQL Instance,us-central1,Iowa,,,,,,,,,,,,,,,,,"{""environment"":""prod"",""cost-center"":""cc-1042"",""owner"":""team-platform""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-staging-552831,staging-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-01T00:00:00Z,2026-05-02T00:00:00Z,Usage,,Monitoring data ingested,Usage-Based,19.382637,19.382637,19.382637,19.382637,0.2580000000,0.2580000000,Standard,75.1265,MiB,USD,0.2580000000,19.382637,0.2580000000,USD,75.1265,MiB,Cloud Monitoring,Management and Governance,Observability,SKU-73cb6d01edef8d38d97bb589,Monitoring,SPRICE-d59530bdf3a44cc1ae1d78ff,"{""x_DataType"":""Metrics""}",//monitoring.googleapis.com/projects/examplecorp-staging-552831/metricsScopes/mon-c1ff3ba6,mon-c1ff3ba6,Monitoring Workspace,asia-southeast1,Singapore,,,,,,,,,,,,,,,,,"{""environment"":""prod"",""cost-center"":""cc-1042"",""owner"":""team-platform""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-data-739104,data-analytics,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-02T00:00:00Z,2026-05-03T00:00:00Z,Usage,,On-demand query analysis,Usage-Based,102.7725,102.7725,102.7725,102.7725,6.2500000000,6.2500000000,Standard,16.4436,TiB,USD,6.2500000000,102.7725,6.2500000000,USD,16.4436,TiB,BigQuery,Databases,Data Warehouses,SKU-ef2de98156d58b386f8bea8e,Analysis,SPRICE-257832ee3981a8cf8c2b0ca4,"{""x_Edition"":""OnDemand""}",//bigquery.googleapis.com/projects/examplecorp-data-739104/datasets/ds_6b8ddac8,ds_6b8ddac8,BigQuery Dataset,us-east1,South Carolina,,,,,,,,,,,,,,,,,"{""environment"":""dev"",""cost-center"":""cc-1042"",""owner"":""team-platform""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-A7B8C9,11C2D3-E4F506-A7B8C9,ExampleCorp Billing - Secondary,Billing Account,examplecorp-data-739104,data-analytics,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-20T00:00:00Z,2026-05-21T00:00:00Z,Tax,,Synthetic tax 10% on usage record 20: Cloud Monitoring,One-Time,4.60011162,4.60011162,4.60011162,4.60011162,,,,,,USD,,4.60011162,,USD,,,Cloud Monitoring,Management and Governance,Observability,,,,,,,,,,,,,,,,,,,,,,,,,,"{""environment"":""prod"",""cost-center"":""cc-3110"",""owner"":""team-payments""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-F70819,01A2B3-C4D5E6-F70819,ExampleCorp Billing - Primary,Billing Account,examplecorp-staging-552831,staging-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-04T15:00:00Z,2026-05-04T16:00:00Z,Usage,,Function execution duration,Usage-Based,16.43315157855,16.43315157855,18.2590573095,16.43315157855,0.0000025000,0.0000022500,Standard,7303622.9238,GB-Seconds,USD,0.0000022500,16.43315157855,0.0000025000,USD,7303622.9238,GB-Seconds,Cloud Functions,Compute,Serverless Compute,SKU-eb71d7502d67eb15645ae724,Compute,SPRICE-29314eddd725ec87d1767584,"{""x_Runtime"":""python312"",""x_Generation"":""gen2""}",//cloudfunctions.googleapis.com/projects/examplecorp-staging-552831/functions/fn-70d0d72e,fn-70d0d72e,Cloud Function,asia-southeast1,Singapore,,,,,,,,,"{""Elements"":[{""ContractId"":""CONTRACT-GCC-2026-0001"",""ContractCommitmentId"":""CC-GCC-SPEND-0001"",""ContractCommitmentAppliedCost"":16.43315157855000}]}",,,,,,,,"{""environment"":""dev"",""cost-center"":""cc-3110"",""owner"":""team-payments""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-A7B8C9,11C2D3-E4F506-A7B8C9,ExampleCorp Billing - Secondary,Billing Account,examplecorp-data-739104,data-analytics,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-05T00:00:00Z,2026-05-06T00:00:00Z,Purchase,,Cloud Run subscription fee,Recurring,150.99,150.99,150.99,150.99,150.99,150.99,Standard,1,Units,USD,150.9900000000,150.99,150.9900000000,USD,,,Cloud Run,Compute,Serverless Compute,SKU-39a813daca523e246fd9b254,Subscription,SPRICE-7f7b33833d5065313f14d1fc,"{""x_ChargeType"": ""SubscriptionFee""}",//run.googleapis.com/projects/examplecorp-data-739104/services/svc-1d23c5dc,svc-1d23c5dc,Cloud Run Service,europe-west1,Belgium,,,,,,,,,,,,,,,,,"{""environment"":""staging"",""cost-center"":""cc-1042"",""owner"":""team-data""}"
Google Cloud,Google,Google Cloud,Google Cloud,Google Cloud,INV-2026-05-A7B8C9,11C2D3-E4F506-A7B8C9,ExampleCorp Billing - Secondary,Billing Account,examplecorp-staging-552831,staging-platform,Project,2026-05-01T00:00:00Z,2026-06-01T00:00:00Z,2026-05-04T17:00:00Z,2026-05-04T18:00:00Z,Usage,,Cloud SQL custom 4 vCPU,Usage-Based,0.2,0.2,0.2,0.2,0.2000000000,0.2000000000,Standard,1.0000,Hours,USD,0.2000000000,0.2,0.2000000000,USD,1.0000,Hours,Cloud SQL,Databases,Relational Databases,SKU-5a84ed2775b50d245d6fae1f,Database,SPRICE-df6d9a619dcef43326a41589,"{""InstanceType"":""db-custom-4-16384"",""CoreCount"":4,""MemorySize"":16,""x_Engine"":""PostgreSQL""}",//sqladmin.googleapis.com/projects/examplecorp-staging-552831/instances/sql-11437cce,sql-11437cce,Cloud SQL Instance,asia-southeast1,Singapore,,,,,,,,,,,,,,,,,"{""environment"":""dev"",""cost-center"":""cc-1042"",""owner"":""team-data""}"
